GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|OPTYPE|OPTYPE_MEANING|NAICS|NAICS_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4228202|Wine & distilled alcoholic beverage (State operated) whsle|1997|Reference year 1997|820|20 largest firms|122||380402||100||10311||3651||642|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4228202|Wine & distilled alcoholic beverage (State operated) whsle|1997|Reference year 1997|850|50 largest firms|122||380402||100||10311||3651||642|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229|Miscellaneous nondurable goods whsle|1997|Reference year 1997|003|All firms|34063||213618778||100||11321311||2681563||378531|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229|Miscellaneous nondurable goods whsle|1997|Reference year 1997|804|4 largest firms|46||31683504||14.8||408691||117631||5665|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229|Miscellaneous nondurable goods whsle|1997|Reference year 1997|808|8 largest firms|119||47319692||22.2||710696||191521||13397|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229|Miscellaneous nondurable goods whsle|1997|Reference year 1997|820|20 largest firms|590||71497937||33.5||1516499||398839||33310|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229|Miscellaneous nondurable goods whsle|1997|Reference year 1997|850|50 largest firms|1277||93323003||43.7||2340941||602635||60379|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42291|Farm supplies whsle|1997|Reference year 1997|003|All firms|7378||53634309||100||2562527||618653||74508|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42291|Farm supplies whsle|1997|Reference year 1997|804|4 largest firms|263||12007796||22.4||482182||139613||7999|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42291|Farm supplies whsle|1997|Reference year 1997|808|8 largest firms|286||16475727||30.7||541477||153625||8765|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42291|Farm supplies whsle|1997|Reference year 1997|820|20 largest firms|706||23465101||43.8||743627||199534||14779|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42291|Farm supplies whsle|1997|Reference year 1997|850|50 largest firms|1116||31474393||58.7||1095634||284695||24704|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422910|Farm supplies whsle|1997|Reference year 1997|003|All firms|7378||53634309||100||2562527||618653||74508|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422910|Farm supplies whsle|1997|Reference year 1997|804|4 largest firms|263||12007796||22.4||482182||139613||7999|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422910|Farm supplies whsle|1997|Reference year 1997|808|8 largest firms|286||16475727||30.7||541477||153625||8765|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422910|Farm supplies whsle|1997|Reference year 1997|820|20 largest firms|706||23465101||43.8||743627||199534||14779|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422910|Farm supplies whsle|1997|Reference year 1997|850|50 largest firms|1116||31474393||58.7||1095634||284695||24704|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229101|Farm supplies - farm dealers|1997|Reference year 1997|003|All firms|3873||12772801||100||836054||199470||29647|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229101|Farm supplies - farm dealers|1997|Reference year 1997|804|4 largest firms|371||2993406||23.4||112907||28877||3195|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229101|Farm supplies - farm dealers|1997|Reference year 1997|808|8 largest firms|385||4033581||31.6||159519||43394||4745|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229101|Farm supplies - farm dealers|1997|Reference year 1997|820|20 largest firms|675||5745862||45||300439||78812||8559|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229101|Farm supplies - farm dealers|1997|Reference year 1997|850|50 largest firms|892||7322660||57.3||395289||100658||11688|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229102|Farm supplies - whsle distributors|1997|Reference year 1997|003|All firms|3505||40861508||100||1726473||419183||44861|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229102|Farm supplies - whsle distributors|1997|Reference year 1997|804|4 largest firms|41||10812377||26.5||423132||124133||5864|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229102|Farm supplies - whsle distributors|1997|Reference year 1997|808|8 largest firms|114||14933800||36.5||496866||139696||7228|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229102|Farm supplies - whsle distributors|1997|Reference year 1997|820|20 largest firms|341||21152351||51.8||640469||173116||11815|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|4229102|Farm supplies - whsle distributors|1997|Reference year 1997|850|50 largest firms|505||27228468||66.6||858857||220155||17458|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42292|Book, periodical, & newspaper whsle|1997|Reference year 1997|003|All firms|4265||33630300||100||2618123||641744||89309|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42292|Book, periodical, & newspaper whsle|1997|Reference year 1997|804|4 largest firms|188||8642732||25.7||294435||75742||7592|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42292|Book, periodical, & newspaper whsle|1997|Reference year 1997|808|8 largest firms|273||12239423||36.4||514710||126331||15512|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42292|Book, periodical, & newspaper whsle|1997|Reference year 1997|820|20 largest firms|399||17036717||50.7||853727||215598||29520|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42292|Book, periodical, & newspaper whsle|1997|Reference year 1997|850|50 largest firms|617||21982684||65.4||1214227||304285||39473|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422920|Book, periodical, & newspaper whsle|1997|Reference year 1997|003|All firms|4265||33630300||100||2618123||641744||89309|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422920|Book, periodical, & newspaper whsle|1997|Reference year 1997|804|4 largest firms|188||8642732||25.7||294435||75742||7592|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422920|Book, periodical, & newspaper whsle|1997|Reference year 1997|808|8 largest firms|273||12239423||36.4||514710||126331||15512|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422920|Book, periodical, & newspaper whsle|1997|Reference year 1997|820|20 largest firms|399||17036717||50.7||853727||215598||29520|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422920|Book, periodical, & newspaper whsle|1997|Reference year 1997|850|50 largest firms|617||21982684||65.4||1214227||304285||39473|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42293|Flower, nursery stock, & florists' supplies whsle|1997|Reference year 1997|003|All firms|3900||8002830||100||1026750||238920||44939|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42293|Flower, nursery stock, & florists' supplies whsle|1997|Reference year 1997|804|4 largest firms|40||478311||6||58875||14123||1861|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42293|Flower, nursery stock, & florists' supplies whsle|1997|Reference year 1997|808|8 largest firms|45||765052||9.6||78925||19159||2668|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42293|Flower, nursery stock, & florists' supplies whsle|1997|Reference year 1997|820|20 largest firms|106||1378362||17.2||139272||34945||5252|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42293|Flower, nursery stock, & florists' supplies whsle|1997|Reference year 1997|850|50 largest firms|207||2310062||28.9||255280||62734||9540|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422930|Flower, nursery stock, & florists' supplies whsle|1997|Reference year 1997|003|All firms|3900||8002830||100||1026750||238920||44939|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422930|Flower, nursery stock, & florists' supplies whsle|1997|Reference year 1997|804|4 largest firms|40||478311||6||58875||14123||1861|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422930|Flower, nursery stock, & florists' supplies whsle|1997|Reference year 1997|808|8 largest firms|45||765052||9.6||78925||19159||2668|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422930|Flower, nursery stock, & florists' supplies whsle|1997|Reference year 1997|820|20 largest firms|106||1378362||17.2||139272||34945||5252|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422930|Flower, nursery stock, & florists' supplies whsle|1997|Reference year 1997|850|50 largest firms|207||2310062||28.9||255280||62734||9540|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42294|Tobacco & tobacco product whsle|1997|Reference year 1997|003|All firms|1561||50268772||100||1589663||383163||57046|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42294|Tobacco & tobacco product whsle|1997|Reference year 1997|804|4 largest firms|61||20895088||41.6||487254||118000||13538|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42294|Tobacco & tobacco product whsle|1997|Reference year 1997|808|8 largest firms|101||25346908||50.4||640730||160040||19238|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42294|Tobacco & tobacco product whsle|1997|Reference year 1997|820|20 largest firms|144||30034700||59.7||834182||203803||26286|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42294|Tobacco & tobacco product whsle|1997|Reference year 1997|850|50 largest firms|219||35538639||70.7||1036180||257804||34541|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422940|Tobacco & tobacco product whsle|1997|Reference year 1997|003|All firms|1561||50268772||100||1589663||383163||57046|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422940|Tobacco & tobacco product whsle|1997|Reference year 1997|804|4 largest firms|61||20895088||41.6||487254||118000||13538|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422940|Tobacco & tobacco product whsle|1997|Reference year 1997|808|8 largest firms|101||25346908||50.4||640730||160040||19238|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422940|Tobacco & tobacco product whsle|1997|Reference year 1997|820|20 largest firms|144||30034700||59.7||834182||203803||26286|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422940|Tobacco & tobacco product whsle|1997|Reference year 1997|850|50 largest firms|219||35538639||70.7||1036180||257804||34541|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42295|Paint, varnish, & supplies whsle|1997|Reference year 1997|003|All firms|2192||7510467||100||676404||159355||19917|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42295|Paint, varnish, & supplies whsle|1997|Reference year 1997|804|4 largest firms|174||1793592||23.9||102040||24644||2537|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42295|Paint, varnish, & supplies whsle|1997|Reference year 1997|808|8 largest firms|221||2472177||32.9||139609||33520||3369|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42295|Paint, varnish, & supplies whsle|1997|Reference year 1997|820|20 largest firms|266||3309442||44.1||218405||52515||5578|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|42295|Paint, varnish, & supplies whsle|1997|Reference year 1997|850|50 largest firms|355||4348940||57.9||291520||68288||7275|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422950|Paint, varnish, & supplies whsle|1997|Reference year 1997|003|All firms|2192||7510467||100||676404||159355||19917|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422950|Paint, varnish, & supplies whsle|1997|Reference year 1997|804|4 largest firms|174||1793592||23.9||102040||24644||2537|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422950|Paint, varnish, & supplies whsle|1997|Reference year 1997|808|8 largest firms|221||2472177||32.9||139609||33520||3369|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422950|Paint, varnish, & supplies whsle|1997|Reference year 1997|820|20 largest firms|266||3309442||44.1||218405||52515||5578|
01000US|United States|1|United States|42|Wholesale trade|00|Wholesale trade|422950|Paint, varnish, & supplies whsle|1997|Reference year 1997|850|50 largest firms|355||4348940||57.9||291520||68288||7275|
