YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,EXMT_INTRST_IND,EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,DIV_FRN_IND,DIV_FRN,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,POSS_TX_CR_IND,POSS_TX_CR,NCS_FL_CR_IND,NCS_FL_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,CASH_PRPTY_DIST_IND,CASH_PRPTY_DIST,STCK_DIST_IND,STCK_DIST
2005,1,524140,6,0,72,0,502810,0,27163,1,21486,0,0,0,0,0,124609,0,39377,0,57722,0,0,1,10523,0,186282,0,7046,0,0,0,0,0,0,0,0,0,0,0,0,0,28603,0,502810,0,0,0,0,0,56953,0,0,0,0,0,191727,0,254130,0,49437,0,374725,0,6675,0,-176707,0,0,0,170658,0,82868,0,15355,1,377,1,585,0,0,1,10,0,4845,0,0,0,1999,1,23,0,64597,0,147538,0,75844,0,0,0,0,1,432,1,138,0,2006,0,3198,1,465,0,2,0,2050,0,717,0,0,0,155,1,1634,1,478,0,0,5,,0,60421,0,23121,0,0,0,22744,0,26944,1,4200,0,0,0,12541,1,1397,0,1053,0,14460,0,5262,0,4810,1,452,0,0,0,0,0,0,0,0,0,14,0,5248,1,2164,0,0
2005,1,524140,5,0,216,0,540620,0,193748,0,24266,0,0,0,0,0,61750,1,4012,0,66871,0,0,1,2872,0,165626,1,562,0,0,0,0,0,0,0,0,0,0,0,0,0,20911,0,540620,0,0,0,0,0,34971,0,0,0,0,0,253260,0,252390,0,27903,0,44139,0,18128,0,163730,1,1510,0,204848,0,121275,0,15654,1,172,0,0,0,0,1,294,0,7891,0,0,0,1779,1,28,0,57756,0,203929,0,39794,0,0,0,0,5,,0,0,0,452,0,1486,1,151,1,97,0,1593,1,61,0,0,1,62,1,112,1,89,0,0,1,2,0,160031,0,919,0,0,0,747,0,50137,0,49390,0,0,0,30163,0,7962,0,967,0,20230,0,6988,0,5759,0,1214,1,4,0,0,0,0,0,0,0,241,0,6742,0,17186,0,0
2005,1,524140,4,0,102,0,76004,0,34571,1,3564,0,0,0,0,0,5875,0,0,0,15947,0,0,1,286,0,10223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5539,0,76004,0,0,0,0,0,9678,0,0,0,0,0,36554,0,29772,0,4957,0,8804,0,467,0,16107,1,563,0,277975,0,227294,0,26182,1,32,0,0,0,0,4,,4,,0,0,1,244,0,0,0,24222,0,273433,0,142411,0,0,0,0,0,0,0,0,0,0,0,287,1,184,5,,0,2485,1,20,0,0,1,5,0,0,0,0,0,0,0,0,0,128041,0,4542,0,0,0,4509,0,9204,1,4695,0,0,0,6430,1,2393,1,157,0,2900,0,681,0,565,1,115,0,0,0,0,0,0,0,0,1,30,0,651,0,4295,0,0
2005,1,524140,3,0,272,0,50571,0,30184,0,2212,0,0,0,0,1,1185,1,65,0,11063,0,0,0,0,0,4537,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,0,50571,0,0,0,0,0,10770,0,0,0,0,0,53139,0,-13338,0,2641,0,1233,1,41,0,-17212,1,41,0,47166,0,33441,0,1426,0,0,0,0,0,0,0,0,1,15,0,0,1,28,0,0,0,12257,0,42112,0,13161,1,4,0,0,0,0,0,0,0,1,0,277,1,315,1,2,0,400,1,13,0,0,0,0,0,0,1,29,0,0,0,0,0,27912,0,5054,0,0,0,5054,0,10228,0,5174,0,0,0,8712,0,6464,1,11,0,1516,0,303,0,231,1,72,0,0,0,0,0,0,0,0,1,20,0,284,0,2113,0,0
2005,1,524140,2,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21370549,0,16422528,0,1651831,0,297,0,5958,0,0,1,190,1,62744,0,0,1,1833124,0,0,0,1393877,0,21080722,0,16908627,0,2762,0,20686,0,489,0,70,0,7304,0,32489,0,30847,0,719,0,57786,0,4315,0,0,1,5344,0,3265,0,10937,0,0,0,37,0,3995047,0,289827,0,0,0,289530,0,291228,1,1698,0,0,0,342677,1,45955,0,296554,0,245845,0,86444,0,85872,1,572,0,848,0,0,0,0,0,0,1,610,0,84986,0,0,0,0
2005,1,524140,1,0,1146,0,5157091970,0,51745266,0,94324867,0,708350,0,235895,0,144041937,0,290369554,0,219525233,0,1296347,0,284045965,0,2991690589,0,64224549,0,11461033,0,1734,0,1439,0,1173037,0,13982663,0,4015104,0,1016620258,0,5157091970,0,68325705,0,102524102,0,1315950993,0,1017803,0,51818260,0,2818099519,0,799355587,0,53465772,0,417304988,0,67258077,0,277865956,0,16539207,0,888817466,0,600590673,0,158745516,0,2072942,0,3774774,0,16508,0,728722,0,10431526,0,712040,0,5956651,0,1876067,0,103912048,0,859880824,0,458583067,0,799885,0,15898324,0,161427,0,711684,0,2983592,0,6912186,0,26601891,0,114856,0,8350776,0,5406428,0,4894,0,2411941,0,3127976,0,1755676,0,40191,0,60988,0,325955042,0,28936642,0,3265320,0,30129020,0,35895087,0,5766067,0,0,0,5872038,0,2265922,0,3447660,0,30277451,0,10462392,0,10303395,0,192200,0,2396275,0,4,0,265487,0,690800,0,199788,0,6910038,0,11474129,0,32934
2005,1,524142,13,0,86,0,4545944372,0,41681163,0,89672292,0,698082,0,232680,0,106692123,0,245685562,0,181948755,0,1296205,0,233255806,0,2624282257,0,61480689,0,11137920,0,275,0,179,0,1136466,0,11725951,0,3630987,0,962321315,0,4545944372,0,67702065,0,102385294,0,1156343808,0,1012825,0,50176066,0,2438402266,0,729922048,0,50860019,0,400495600,0,57691424,0,237126580,0,16251574,0,746537430,0,504118409,0,133888325,0,1972907,0,2774862,0,10472,0,542204,0,7301809,0,671455,0,3617901,0,1742147,0,89896940,0,722457810,0,385658944,0,680829,0,14900321,0,147103,0,659241,0,2645580,0,5724361,0,25358959,0,97929,0,6350126,0,5000977,0,3203,0,2095321,0,2144946,0,1595970,0,38304,0,57990,0,269297707,0,24079620,0,3241451,0,25348165,0,29748339,0,4400174,0,0,0,5006779,0,2075495,0,2930364,0,24709896,0,8555827,0,8367570,0,182706,0,2336033,0,0,0,265477,0,592840,0,191471,0,5170005,0,10311361,0,17655
2005,1,524142,12,0,58,0,66706690,0,842435,0,447469,0,554,0,3208,0,4704539,0,6491625,0,5586978,0,0,0,3508048,0,38688470,0,251215,0,63013,0,0,0,0,0,20853,0,157111,0,40101,0,6108408,0,66706690,0,73227,0,4288,0,21522454,0,1469,0,365629,0,33996480,0,10743144,0,1103618,0,4825073,0,549801,0,4420612,0,155961,0,19808213,0,11593630,0,2371207,0,13636,0,25172,0,937,0,8718,0,277966,0,12470,0,37799,0,26478,0,5440199,0,20006567,0,9942650,0,11925,0,72208,0,4943,0,2749,0,52361,0,166278,0,102148,0,3504,0,338749,0,43802,0,0,0,121593,0,72050,0,30777,0,0,0,40,0,9040790,0,-198354,0,0,0,-211990,0,865236,0,1077226,0,0,0,104924,0,68281,0,33875,0,752329,0,260348,0,257646,0,2601,0,81,0,0,0,0,0,709,0,4966,0,254592,0,988338,0,15280
2005,1,524142,11,0,38,0,13634485,0,291402,0,219406,0,4628,0,0,0,1856575,0,1787262,0,750574,0,0,0,1104738,0,5950486,0,83605,0,29380,0,0,0,0,0,15718,0,12600,0,8985,0,1605113,0,13634485,0,6412,0,9612,0,3764021,0,0,0,113124,0,7401432,0,2339884,0,133412,0,1241900,0,128134,0,845576,0,9138,0,3527486,0,2710852,0,598434,0,2214,0,11589,0,0,0,758,0,12786,0,2,0,5892,0,73,0,184887,0,3260416,0,1555055,0,1139,0,28488,0,607,0,3419,0,15140,0,44201,0,56523,0,375,0,74719,0,8851,0,0,0,18373,0,15311,0,4619,0,0,0,2615,0,1430982,0,267070,0,0,0,264856,0,272311,0,7455,0,0,0,33135,0,15429,0,1578,0,243172,0,85057,0,84338,0,719,0,408,0,0,0,0,0,89,0,503,0,84057,0,15734,0,0
2005,1,524142,10,0,36,0,5808489,0,267930,0,39596,0,20,0,0,0,740636,0,584585,0,340394,0,0,0,111638,0,3269817,0,25747,0,5481,0,0,0,0,0,0,0,1448,0,245,0,432444,0,5808489,0,14164,0,2059,0,2004984,0,0,0,56054,0,2703177,0,1028051,0,95019,0,389647,0,55297,0,501984,0,13896,0,1709933,0,1250535,0,215482,0,1752,0,7788,0,53,0,4016,0,29910,0,390,0,5364,0,216,0,194425,0,1626346,0,750115,0,2215,0,11349,0,329,0,439,0,8640,0,24182,0,8697,0,294,0,57303,0,6298,0,0,0,1142,0,12073,0,2322,0,0,0,55,0,740894,0,83586,0,1179,0,83012,0,140706,0,57693,0,0,0,17801,0,694,0,2155,0,124841,0,43496,0,42732,0,764,0,32,0,0,0,0,0,30,0,636,0,42798,0,8201,0,0
2005,1,524142,9,0,42,0,3119372,0,129724,0,17345,0,0,0,0,0,531815,0,285908,0,311917,0,0,0,89604,0,1369592,0,35799,0,24,0,209,0,209,0,0,0,14,0,8,0,347685,0,3119372,0,528,0,474,0,596468,0,0,0,6257,0,1565323,0,950323,0,69461,0,312237,0,44485,0,538241,0,14100,0,1349284,0,966913,0,100715,0,904,0,6953,0,0,0,-16,0,30294,0,159,0,8814,0,440,0,234108,0,1273452,0,534597,0,0,0,2285,0,420,0,204,0,11842,0,18579,0,742,0,96,0,34003,0,3976,0,3,0,20402,0,18833,0,2553,4,,0,31,0,624887,0,75832,0,0,0,74928,0,109580,0,34652,0,0,0,31939,0,10630,0,4747,0,80919,0,28296,0,27558,0,681,0,6,0,0,0,0,0,28,0,0,0,28262,0,53459,0,0
2005,1,524142,8,0,51,0,1810698,0,60691,0,92381,0,0,0,0,0,296132,0,191790,0,199449,0,0,0,51841,0,823270,0,4401,0,0,0,0,0,0,0,0,0,0,0,0,0,90743,0,1810698,0,0,0,0,0,268373,0,0,0,0,0,882010,0,660316,0,81020,0,171265,0,15671,0,395911,0,3552,0,800801,0,533455,0,73275,0,2359,0,760,0,0,0,775,0,6157,0,77,0,1832,0,891,0,181219,0,726053,0,366472,0,708,0,0,0,21,0,176,0,3562,0,8570,0,3550,0,115,0,12412,0,1018,0,0,0,404,0,2572,0,1672,0,0,0,3,0,324796,0,74749,0,0,0,72389,0,79322,0,6933,0,0,0,29519,0,4822,0,1734,0,50679,0,18271,0,17442,0,830,4,,0,0,0,0,4,,0,323,0,17948,0,26476,0,0
2005,1,524142,7,0,80,0,1315174,0,104914,0,83143,0,0,0,0,0,227023,0,63362,0,171554,0,0,0,37872,0,538776,0,12076,0,0,0,0,0,0,0,0,0,0,0,0,0,76454,0,1315174,0,266,0,0,0,212188,0,0,0,0,0,630868,0,471853,0,63497,0,329620,0,34960,0,47662,0,3887,0,552788,0,421839,0,47381,0,325,0,2256,0,0,0,952,0,12432,0,199,0,2613,0,512,0,64278,0,475756,0,222354,0,193,0,600,0,15,0,2840,0,3954,0,8692,0,785,0,82,0,11418,0,2147,0,0,0,1918,0,2570,0,1272,0,0,0,10,0,216907,0,77032,0,0,0,76706,0,86243,0,9537,0,0,0,41170,0,5538,0,1809,0,45428,0,16009,0,15152,0,864,4,,0,0,0,0,0,0,0,306,0,15703,0,32310,0,0
2005,1,524142,6,0,67,0,447693,0,23921,1,21305,0,0,0,0,0,119364,0,39377,0,51275,0,0,1,10498,0,149350,1,4899,0,0,0,0,0,0,0,0,0,0,0,0,0,27703,0,447693,0,0,0,0,0,37441,0,0,0,0,0,158306,0,251946,0,48998,0,374356,0,6567,0,-177975,0,0,0,109688,0,71502,0,11961,1,245,1,585,0,0,1,10,0,4792,0,0,0,1862,1,13,0,18718,0,89346,0,34968,0,0,0,0,1,432,1,132,0,1774,0,2810,1,465,0,2,0,1499,0,386,0,0,1,125,1,1598,1,257,0,0,5,,0,44898,0,20343,0,0,0,20098,0,23964,1,3867,0,0,0,10719,1,1397,0,983,0,13292,0,4772,0,4429,1,344,0,0,0,0,0,0,0,0,0,14,0,4759,1,2164,0,0
2005,1,524142,5,0,208,0,517115,0,193513,0,24266,0,0,0,0,0,61750,1,4012,0,63096,0,0,1,2872,0,146242,1,562,0,0,0,0,0,0,0,0,0,0,0,0,0,20800,0,517115,0,0,0,0,0,29394,0,0,0,0,0,235330,0,252390,0,27903,0,44139,0,18128,0,163730,1,1510,0,201188,0,119345,0,14774,1,120,0,0,0,0,1,294,0,7678,0,0,0,1690,1,28,0,57260,0,200403,0,39052,0,0,0,0,5,,0,0,0,436,0,1423,1,151,1,97,0,1542,1,61,0,0,1,62,1,112,1,89,0,0,1,2,0,157375,0,785,0,0,0,666,0,49929,0,49263,0,0,0,29945,0,7774,0,937,0,20230,0,6988,0,5759,0,1214,1,4,0,0,0,0,0,0,0,241,0,6742,0,17186,0,0
2005,1,524142,4,0,100,0,73638,0,34571,1,3564,0,0,0,0,0,5875,0,0,0,15677,0,0,1,204,0,8212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5537,0,73638,0,0,0,0,0,9648,0,0,0,0,0,36065,0,27925,0,4957,0,7538,1,467,0,15526,1,563,0,277896,0,227286,0,26111,1,32,0,0,0,0,4,,4,,0,0,1,244,0,0,0,24222,0,273385,0,142390,0,0,0,0,0,0,0,0,0,0,0,286,1,184,5,,0,2485,1,20,0,0,1,5,0,0,0,0,0,0,0,0,0,128016,0,4511,0,0,0,4478,0,9173,1,4695,0,0,0,6399,1,2362,1,157,0,2900,0,681,0,565,1,115,0,0,0,0,0,0,0,0,1,30,0,651,0,4295,0,0
2005,1,524142,3,0,267,0,50128,0,30006,0,2212,0,0,0,0,1,966,1,65,0,11063,0,0,0,0,0,4537,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,0,50128,0,0,0,0,0,10614,0,0,0,0,0,52852,0,-13338,0,2641,0,1233,1,41,0,-17212,1,41,0,47058,0,33367,0,1417,0,0,0,0,0,0,0,0,1,15,0,0,1,28,0,0,0,12231,0,41954,0,13050,0,0,0,0,0,0,0,0,0,1,0,277,1,315,4,,0,400,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,27899,0,5104,0,0,0,5104,0,10228,0,5124,0,0,0,8712,0,6464,1,11,0,1516,0,303,0,231,1,72,0,0,0,0,0,0,0,0,1,20,0,284,0,2113,0,0
2005,1,524142,2,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21370549,0,16422528,0,1651831,0,297,0,5958,0,0,1,190,1,62744,0,0,1,1833124,0,0,0,1393877,0,21080722,0,16908627,0,2762,0,20686,0,489,0,70,0,7304,0,32489,0,30847,0,719,0,57786,0,4315,0,0,1,5344,0,3265,0,10937,0,0,0,37,0,3995047,0,289827,0,0,0,289530,0,291228,1,1698,0,0,0,342677,1,45955,0,296554,0,245845,0,86444,0,85872,1,572,0,848,0,0,0,0,0,0,1,610,0,84986,0,0,0,0
2005,1,524142,1,0,1088,0,4639427854,0,43660271,0,90622978,0,703284,0,235889,0,115236797,0,255133548,0,189450732,0,1296205,0,238173120,0,2675231009,0,61899017,0,11235818,0,485,0,388,0,1173037,0,11897124,0,3680325,0,971037457,0,4639427854,0,67796661,0,102401727,0,1184799392,0,1014294,0,50717129,0,2486064110,0,746634541,0,52490545,0,408192608,0,58544974,0,243860635,0,16454222,0,796292315,0,538469662,0,139000913,0,1994793,0,2835925,0,11462,0,557900,0,7746585,0,684753,0,5517162,0,1770798,0,97702363,0,771512209,0,416168275,0,699772,0,15035937,0,154357,0,669270,0,2750595,0,6032147,0,25563365,0,103213,0,6942442,0,5071863,0,3205,0,2264688,0,2273328,0,1650469,0,38305,0,60782,0,286030198,0,24780106,0,3242630,0,26027943,0,31686259,0,5658316,0,0,0,5663719,0,2244841,0,3274903,0,26291048,0,9106493,0,8909294,0,191481,0,2337413,0,0,0,265477,0,593697,0,199120,0,5710786,0,11461637,0,32934
2005,1,524143,13,0,8,0,499333743,0,7904512,0,3656154,0,5065,0,0,0,26952803,0,32402848,0,29112445,0,0,0,44796978,0,305661001,0,2238289,0,224928,0,0,0,0,0,0,0,2083739,0,334779,0,45089748,0,499333743,0,528558,0,122373,0,128006357,0,3433,0,1100964,0,319010429,0,50561630,0,936959,0,8680053,0,8492788,0,32536815,0,84985,0,88580178,0,59565213,0,18790562,0,76911,0,919222,0,4564,0,167039,0,2649841,0,27110,0,427144,0,101774,0,5850798,0,84576548,0,40417635,0,98864,0,862118,0,6088,0,35155,0,212472,0,820675,0,1018917,0,11460,0,1289432,0,314654,0,1602,0,139946,0,807566,0,96914,0,1886,0,4,0,38441160,0,4003630,0,22689,0,3949409,0,4023528,0,74119,0,0,0,173394,0,2904,0,166720,0,3832601,0,1302113,0,1341033,0,0,0,56284,0,4,0,10,0,96453,0,0,0,1149362,0,7705,0,0
2005,1,524143,12,0,12,0,14659215,0,97297,0,20095,0,0,0,7,0,1288874,0,2164186,0,723134,0,143,0,932841,0,9032104,0,53688,0,205,0,0,0,0,0,0,0,1772,0,0,0,345278,0,14659215,0,465,0,3,0,2815037,0,76,0,167,0,10090048,0,1753418,0,33005,0,400346,0,179249,0,1140818,0,0,0,2942184,0,1986725,0,784799,0,468,0,16356,0,52,0,2058,0,21319,0,171,0,8914,0,214,0,121108,0,2817509,0,1400995,0,0,0,148,0,982,0,6907,0,12030,0,39654,0,18971,0,176,0,78203,0,15238,0,10,0,5577,0,35113,0,3667,0,0,0,34,0,1199802,0,124675,0,0,0,124207,0,145933,0,21726,0,0,0,11716,0,9621,0,2095,0,135413,0,47000,0,46824,0,176,0,2577,0,0,0,0,0,651,0,0,0,43772,0,4787,0,0
2005,1,524143,11,0,6,0,2270998,0,64321,0,8418,0,0,0,0,0,333855,0,518654,0,135002,0,0,0,52642,0,1068212,0,17794,0,0,0,0,0,0,0,0,0,0,0,0,0,72099,0,2270998,0,15,0,0,0,65349,0,0,0,0,0,1942196,0,263438,0,4525,0,21482,0,13206,0,224226,0,0,0,466154,0,175794,0,110642,0,505,0,2177,0,0,0,1436,0,4306,0,6,0,1813,0,3246,0,166229,0,447890,0,276524,0,1245,0,121,0,0,0,245,0,2688,0,7818,4,,0,0,0,26526,0,1790,0,0,0,192,0,7710,0,1418,0,0,0,168,0,121446,0,18263,0,0,0,17759,0,22784,0,5026,0,0,0,9532,0,0,0,3517,0,15259,0,5302,0,5224,0,78,0,0,0,0,0,0,0,0,0,652,0,4650,0,0,0,0
2005,1,524143,10,0,6,0,1081428,0,13040,0,17042,0,0,0,0,0,186406,0,108770,0,80581,0,0,0,89974,0,504074,0,11644,0,83,0,1249,0,1051,0,0,0,28,0,0,0,69755,0,1081428,0,6,0,0,0,208752,0,0,0,0,0,792942,0,79727,0,299,0,8858,0,25170,0,45400,0,0,0,398976,0,321007,0,42325,0,59,0,1010,0,429,0,232,0,8857,0,0,0,1292,0,25,0,23741,0,394872,0,232690,0,0,0,0,0,0,0,76,0,5067,0,9869,0,638,0,0,0,11830,0,1854,0,76,0,1443,0,3374,0,2368,0,0,0,0,0,125587,0,4104,0,0,0,4045,0,10415,0,6370,0,0,0,9831,0,8337,0,309,0,790,0,517,0,269,0,249,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0
2005,1,524143,9,2,,2,,2,,0,0,0,0,0,0,2,,2,,2,,0,0,0,0,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,,2,,0,0,0,0,2,,0,0,0,0,2,,2,,0,0,0,0,2,,2,,0,0,2,,2,,2,,0,0,0,0,0,0,0,0,2,,0,0,2,,0,0,2,,2,,2,,0,0,0,0,0,0,2,,2,,2,,2,,0,0,2,,2,,0,0,2,,2,,0,0,0,0,0,0,2,,2,,0,0,2,,2,,0,0,0,0,2,,0,0,2,,2,,2,,2,,2,,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0
2005,1,524143,8,0,5,0,237300,0,2171,0,0,0,0,0,0,0,37738,0,41549,0,12846,0,0,0,304,0,135862,0,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,4861,0,237300,0,0,0,0,0,30832,0,0,0,0,0,147668,0,58800,0,0,0,6,0,2581,0,56213,0,0,0,72843,0,58895,0,11923,0,23,0,85,0,0,0,57,0,352,0,0,0,99,0,0,0,1409,0,69871,0,45200,0,0,0,0,0,0,0,26,0,493,0,1572,4,,0,5,0,1742,0,698,0,0,0,64,0,848,0,591,0,0,0,0,0,18632,0,2972,0,0,0,2948,0,2948,0,0,0,0,0,1775,0,0,0,16,0,1173,0,478,0,369,0,109,0,0,0,0,0,0,0,0,0,17,0,461,0,0,0,0
2005,1,524143,7,2,,2,,2,,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,,2,,0,0,0,0,2,,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,,2,,2,,2,,0,0,0,0,0,0,2,,0,0,2,,2,,2,,2,,2,,0,0,0,0,0,0,2,,2,,2,,0,0,0,0,2,,2,,0,0,2,,2,,2,,0,0,0,0,2,,2,,0,0,2,,2,,2,,0,0,2,,0,0,2,,2,,2,,2,,2,,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0
2005,1,524143,6,1,5,1,55117,1,3242,1,181,0,0,0,0,1,5245,0,0,1,6447,0,0,1,24,1,36932,1,2146,0,0,0,0,0,0,0,0,0,0,0,0,1,900,1,55117,0,0,0,0,1,19512,0,0,0,0,1,33420,1,2185,1,439,1,369,1,108,1,1268,0,0,1,60970,1,11366,1,3394,0,131,0,0,0,0,0,0,0,52,0,0,1,138,0,10,1,45878,1,58192,1,40875,0,0,0,0,0,0,0,5,1,231,1,388,0,0,0,0,1,551,1,331,0,0,1,30,0,36,1,221,0,0,0,0,1,15523,1,2778,0,0,1,2646,1,2979,0,333,0,0,1,1822,0,0,1,70,1,1168,1,490,1,381,0,109,0,0,0,0,0,0,0,0,0,0,1,490,0,0,0,0
2005,1,524143,5,1,8,1,23506,1,235,0,0,0,0,0,0,0,0,0,0,1,3775,0,0,0,0,1,19384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,1,23506,0,0,0,0,1,5576,0,0,0,0,1,17929,0,0,0,0,0,0,0,0,0,0,0,0,1,3660,1,1930,1,879,1,52,0,0,0,0,0,0,1,213,0,0,1,89,0,0,1,496,1,3526,1,742,0,0,0,0,0,0,0,0,1,16,1,62,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2656,1,134,0,0,1,81,1,209,1,127,0,0,1,218,1,188,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,524143,4,1,3,1,2367,0,0,0,0,0,0,0,0,0,0,0,0,1,270,0,0,1,83,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2367,0,0,0,0,1,30,0,0,0,0,1,489,1,1847,0,0,1,1266,5,,1,581,0,0,1,79,1,8,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,31,0,0,1,31,1,31,0,0,0,0,1,31,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
